Date,Open,High,Low,Close
2018-03-01,237.68,239.22,232.94,234.43
2018-03-02,232.77,236.20,231.91,235.64
2018-03-05,234.46,238.98,234.35,238.36
2018-03-06,239.34,239.42,237.48,238.97
2018-03-07,236.81,239.23,236.62,238.88
2018-03-08,239.56,240.16,238.57,240.04
2018-03-09,241.44,244.21,241.12,244.21
2018-03-12,244.50,245.13,243.52,243.91
2018-03-13,245.06,245.56,241.73,242.33
2018-03-14,243.29,243.47,240.54,241.09
2018-03-15,241.60,242.24,240.33,240.83
2018-03-16,241.35,242.13,241.03,241.09
2018-03-19,240.34,241.26,236.18,237.82
2018-03-20,238.22,238.86,237.55,238.23
2018-03-21,238.19,240.27,237.56,237.77
2018-03-22,235.56,236.40,231.56,231.83
2018-03-23,232.27,232.59,226.69,226.89
2018-03-26,230.47,233.38,228.08,233.09
2018-03-27,234.03,234.55,227.58,229.13
2018-03-28,229.26,230.92,227.35,228.45
2018-03-29,229.59,233.23,228.46,231.37
2018-04-02,230.84,231.35,223.92,226.38
2018-04-03,227.61,229.75,225.82,229.28
2018-04-04,225.74,232.44,225.61,231.73
2018-04-05,233.48,234.44,232.40,233.56
2018-04-06,231.61,233.09,226.84,228.36
2018-04-09,229.81,232.86,228.55,229.48
2018-04-10,232.36,233.91,231.22,233.13
2018-04-11,231.65,233.56,231.58,231.91
2018-04-12,233.23,234.76,233.05,233.82
2018-04-13,235.12,235.23,232.13,233.13
2018-04-16,234.76,235.81,233.94,235.05
2018-04-17,236.80,238.16,236.29,237.56
2018-04-18,238.00,238.54,237.28,237.74
2018-04-19,237.09,237.29,235.39,236.42
2018-04-20,236.35,236.57,233.53,234.41
2018-04-23,234.98,235.54,233.31,234.38
2018-04-24,235.40,235.62,229.73,231.22
2018-04-25,231.16,232.23,229.35,231.79
2018-04-26,232.81,234.98,232.37,234.15
2018-04-27,234.76,235.06,233.44,234.37
2018-04-30,234.98,235.54,232.50,232.57
2018-05-01,232.00,233.09,230.46,232.98
2018-05-02,232.79,233.60,231.03,231.42
2018-05-03,230.59,231.56,227.77,230.91
2018-05-04,229.94,234.57,229.61,233.89
2018-05-07,234.66,235.65,233.97,234.69
2018-05-08,234.32,235.05,233.13,234.69
2018-05-09,235.35,237.28,234.84,236.95
2018-05-10,237.69,239.50,237.59,239.17
2018-05-11,239.29,240.16,238.78,239.90
2018-05-14,240.33,240.98,239.47,240.01
2018-05-15,238.79,238.81,237.42,238.36
2018-05-16,238.40,239.82,238.37,239.36
2018-05-17,239.10,240.23,238.39,239.16
2018-05-18,238.82,239.18,238.21,238.56
2018-05-21,240.04,240.89,239.65,240.36
2018-05-22,240.88,241.13,239.36,239.69
2018-05-23,238.42,240.37,238.26,240.35
2018-05-24,239.95,240.23,238.08,239.86
2018-05-25,239.28,239.91,238.78,239.28
2018-05-29,237.67,238.42,235.42,236.53
2018-05-30,237.83,240.13,237.76,239.69
