Date,Open,High,Low,Close
2017-09-15,80.44,80.64,80.34,80.62
2017-09-18,80.75,80.92,80.62,80.75
2017-09-19,80.83,80.83,80.55,80.63
2017-09-20,80.70,80.78,80.41,80.77
2017-09-21,80.69,80.78,80.55,80.60
2017-09-22,80.56,80.81,80.56,80.77
2017-09-25,80.69,80.98,80.52,80.87
2017-09-26,81.00,81.09,80.89,80.96
2017-09-27,81.21,81.41,80.85,81.28
2017-09-28,81.19,81.34,81.08,81.34
2017-09-29,81.32,81.63,81.30,81.62
2017-10-02,81.66,81.97,81.53,81.97
2017-10-03,82.04,82.15,81.86,82.10
2017-10-04,82.11,82.37,82.02,82.28
2017-10-05,82.39,82.68,82.33,82.60
2017-10-06,82.45,82.51,82.28,82.43
2017-10-09,82.49,82.49,82.05,82.14
2017-10-10,82.36,82.55,82.24,82.34
2017-10-11,82.30,82.38,82.22,82.36
2017-10-12,82.21,82.45,82.14,82.39
2017-10-13,82.54,82.67,82.42,82.47
2017-10-16,82.60,82.61,82.38,82.50
2017-10-17,82.48,82.55,82.33,82.49
2017-10-18,82.55,82.65,82.47,82.56
2017-10-19,82.22,82.66,82.09,82.66
2017-10-20,82.97,83.22,82.82,83.21
2017-10-23,83.34,83.39,82.89,82.93
2017-10-24,82.98,83.13,82.92,83.02
2017-10-25,82.79,83.08,82.00,82.46
2017-10-26,82.64,82.79,82.48,82.63
2017-10-27,82.53,82.75,82.23,82.75
2017-10-30,82.53,82.62,82.26,82.35
2017-10-31,82.44,82.61,82.36,82.51
2017-11-01,82.78,82.95,82.45,82.53
2017-11-02,82.48,82.63,82.18,82.51
2017-11-03,82.43,82.67,82.34,82.63
2017-11-06,82.63,83.02,82.62,82.98
2017-11-07,83.03,83.17,82.69,82.85
2017-11-08,82.73,83.01,82.63,82.95
2017-11-09,82.51,82.86,82.23,82.73
2017-11-10,82.54,82.80,82.49,82.78
2017-11-13,82.56,82.98,82.53,82.91
2017-11-14,82.63,82.87,82.49,82.86
2017-11-15,82.51,82.64,82.10,82.41
2017-11-16,82.60,83.27,82.60,83.12
2017-11-17,83.07,83.38,83.07,83.27
2017-11-20,83.31,83.45,83.22,83.39
2017-11-21,83.61,83.74,83.56,83.70
2017-11-22,83.71,83.80,83.63,83.67
2017-11-24,83.79,83.87,83.70,83.71
2017-11-27,83.71,83.77,83.54,83.62
2017-11-28,83.73,84.59,83.70,84.59
2017-11-29,84.60,85.10,84.60,84.98
2017-11-30,85.20,86.03,85.20,85.64
2017-12-01,85.66,85.84,84.20,85.47
2017-12-04,86.03,86.33,85.65,85.65
2017-12-05,85.77,85.77,85.09,85.10
2017-12-06,85.00,85.13,84.87,84.95
2017-12-07,84.85,85.38,84.85,85.33
2017-12-08,85.63,85.87,85.49,85.86
2017-12-11,85.85,86.03,85.76,85.94
2017-12-12,86.03,86.15,85.91,85.95
2017-12-13,86.00,86.18,85.85,85.87
2017-12-14,85.90,86.01,85.35,85.35
2017-12-15,85.74,86.34,85.61,86.11
2017-12-18,86.62,86.85,86.33,86.76
2017-12-19,86.90,86.92,86.46,86.47
2017-12-20,86.81,86.81,86.36,86.48
2017-12-21,86.64,86.85,86.52,86.65
2017-12-22,86.70,86.82,86.52,86.74
2017-12-26,86.69,86.97,86.69,86.84
2017-12-27,86.94,86.99,86.76,86.84
2017-12-28,86.96,87.15,86.76,87.06
2017-12-29,87.37,87.37,86.66,86.70
2018-01-02,86.97,87.37,86.88,87.35
2018-01-03,87.49,87.86,87.28,87.79
2018-01-04,88.04,88.19,87.94,88.10
2018-01-05,88.33,88.57,88.14,88.52
2018-01-08,88.52,88.86,88.43,88.81
2018-01-09,88.93,89.13,88.71,88.85
2018-01-10,88.55,88.73,88.29,88.58
2018-01-11,88.81,89.44,88.76,89.43
2018-01-12,89.62,90.05,89.45,90.01
2018-01-16,90.35,90.48,89.19,89.40
2018-01-17,89.75,90.35,89.53,90.15
2018-01-18,90.08,90.19,89.74,89.90
2018-01-19,90.12,90.49,89.99,90.49
2018-01-22,90.46,91.13,90.41,91.13
2018-01-23,91.13,91.49,91.00,91.38
2018-01-24,91.59,91.85,91.03,91.42
2018-01-25,91.73,91.73,91.07,91.35
2018-01-26,91.58,92.21,91.47,92.20
2018-01-29,92.05,92.18,91.50,91.54
2018-01-30,90.88,91.14,90.43,90.52
2018-01-31,90.79,91.00,90.09,90.51
2018-02-01,90.21,90.70,90.03,90.29
2018-02-02,89.79,89.89,88.42,88.44
2018-02-05,87.97,88.55,85.09,85.16
2018-02-06,83.72,86.58,83.06,86.33
2018-02-07,86.17,87.46,85.91,86.10
2018-02-08,86.10,86.11,83.07,83.07
2018-02-09,83.93,84.78,81.50,84.21
2018-02-12,84.69,85.77,84.17,85.25
2018-02-13,84.86,85.63,84.72,85.45
2018-02-14,84.96,86.85,84.96,86.75
2018-02-15,87.26,87.65,86.43,87.65
2018-02-16,87.42,88.30,87.41,87.69
